kills,deaths,assists,dealt,taken,heals,cs,vision,duration,win,opscore,dealt_per_minute,taken_per_minute,dealt_per_taken,champCode,id
21,10,5,39713,42727,35042,49,17,1879,0,12,0.3523,0.3790,0.9295,233,Briar
2,6,11,15788,24231,7027,16,38,2491,0,44,0.1056,0.1621,0.6516,427,Ivern
2,11,7,10678,34007,9882,11,22,1775,0,13,0.1003,0.3193,0.3140,59,JarvanIV
12,4,9,21308,33483,36339,29,30,1922,0,12,0.1848,0.2903,0.6364,233,Briar
8,8,3,24535,36882,16717,37,64,2261,0,35,0.1809,0.2719,0.6652,9,Fiddlesticks
3,8,11,16226,28995,10764,22,24,1821,0,3,0.1485,0.2654,0.5596,234,Viego
11,7,0,27960,27432,9150,37,20,1725,0,4,0.2701,0.2650,1.0192,11,MasterYi
5,12,9,22010,47662,15518,28,16,2106,0,1,0.1742,0.3772,0.4618,64,LeeSin
4,6,4,19543,26267,9112,8,18,2013,0,7,0.1618,0.2175,0.7440,35,Shaco
3,8,6,12990,24338,8771,19,14,1706,0,2,0.1269,0.2378,0.5337,104,Graves
2,5,5,4904,21543,8082,8,19,1529,0,11,0.0535,0.2348,0.2276,254,Vi
12,9,11,37528,56405,21762,39,36,2338,0,14,0.2675,0.4021,0.6653,517,Sylas
2,3,1,5903,12061,5719,5,12,977,0,25,0.1007,0.2057,0.4894,30,Karthus
1,9,9,6895,34145,14249,17,32,1789,0,29,0.0642,0.3181,0.2019,79,Gragas
11,4,9,26469,36235,18570,34,27,1978,0,24,0.2230,0.3053,0.7305,33,Rammus
18,5,22,40419,55198,23790,95,44,3012,0,11,0.2237,0.3054,0.7323,254,Vi
10,5,10,27659,37665,17670,38,23,1952,0,14,0.2362,0.3216,0.7343,517,Sylas
7,3,1,11153,18354,11421,20,17,1309,0,6,0.1420,0.2337,0.6077,76,Nidalee
9,8,3,8161,19399,5485,11,21,1204,0,11,0.1130,0.2685,0.4207,254,Vi
2,7,4,8787,21802,19380,2,11,1368,0,12,0.1071,0.2656,0.4030,233,Briar
7,6,14,18122,47872,24889,28,37,1801,0,10,0.1677,0.4430,0.3786,141,Kayn
3,1,3,6207,22948,10838,28,22,1547,0,69,0.0669,0.2472,0.2705,875,Sett
19,11,11,47464,53789,17560,32,36,2552,0,39,0.3100,0.3513,0.8824,91,Talon
3,3,1,5774,14772,7082,11,18,1158,0,4,0.0831,0.2126,0.3909,11,MasterYi
2,6,5,20318,39335,16277,30,35,1832,0,38,0.1848,0.3579,0.5165,57,Maokai
6,14,16,27151,30262,6120,51,16,2171,0,17,0.2084,0.2323,0.8972,163,Taliyah
6,18,13,20990,30987,4375,31,18,1835,0,17,0.1906,0.2814,0.6774,163,Taliyah
9,9,5,20153,42096,15831,29,26,1880,0,1,0.1787,0.3732,0.4787,64,LeeSin
3,8,10,16328,52715,23694,44,52,2249,0,20,0.1210,0.3907,0.3097,5,XinZhao
3,7,10,13675,32627,12608,28,30,2129,0,5,0.1071,0.2554,0.4191,56,Nocturne
0,1,3,1446,8628,4557,5,14,930,0,52,0.0259,0.1546,0.1676,526,Rell
6,5,6,18030,16913,3671,24,22,1370,0,30,0.2193,0.2058,1.0660,131,Diana
4,8,3,8071,29279,10856,32,30,1861,0,19,0.0723,0.2622,0.2757,200,Belveth
1,4,4,4768,17942,8106,14,13,1380,0,7,0.0576,0.2167,0.2657,35,Shaco
7,12,13,31368,67479,30448,63,58,2984,0,1,0.1752,0.3769,0.4649,64,LeeSin
7,4,5,14680,28701,13670,19,23,1543,0,1,0.1586,0.3100,0.5115,64,LeeSin
6,7,1,10958,24966,9935,16,25,1389,0,5,0.1315,0.2996,0.4389,56,Nocturne
14,6,5,31542,36262,17185,27,33,1819,0,6,0.2890,0.3323,0.8698,76,Nidalee
5,11,6,26082,29622,9339,39,14,1628,0,25,0.2670,0.3033,0.8805,30,Karthus
9,7,6,17598,25247,9056,10,14,1423,0,7,0.2061,0.2957,0.6970,35,Shaco
20,10,6,40775,40317,12333,55,30,2099,0,4,0.3238,0.3201,1.0114,11,MasterYi
8,9,7,9104,26152,9090,7,22,1726,0,3,0.0879,0.2525,0.3481,234,Viego
10,12,2,19706,39771,27557,97,14,1976,0,12,0.1662,0.3355,0.4955,233,Briar
5,7,5,16739,34452,13858,66,32,2371,0,2,0.1177,0.2422,0.4859,104,Graves
8,8,3,14306,34279,16393,34,33,1877,0,23,0.1270,0.3044,0.4173,19,Warwick
4,7,2,12533,36635,13172,31,34,1979,0,27,0.1055,0.3085,0.3421,24,Jax
3,5,7,7224,31641,13871,34,21,1678,0,5,0.0718,0.3143,0.2283,56,Nocturne
4,9,7,18414,35239,14281,26,33,2021,0,1,0.1519,0.2906,0.5225,64,LeeSin
8,9,5,25121,51604,24062,53,15,2254,0,8,0.1858,0.3816,0.4868,245,Ekko
0,5,2,3388,17386,9475,10,11,941,0,37,0.0600,0.3079,0.1949,120,Hecarim
14,5,19,48747,53025,32707,103,19,2175,0,22,0.3735,0.4063,0.9193,876,Lillia
12,9,11,28944,40988,16483,16,35,1686,0,14,0.2861,0.4052,0.7062,517,Sylas
1,6,0,3853,16092,6503,7,8,967,0,1,0.0664,0.2774,0.2394,64,LeeSin
2,3,2,4671,24659,14046,4,12,1368,0,37,0.0569,0.3004,0.1894,120,Hecarim
0,4,4,5976,16997,6773,22,12,1051,0,14,0.0948,0.2695,0.3516,517,Sylas
1,5,2,6154,15538,11358,10,9,1094,0,12,0.0938,0.2367,0.3961,233,Briar
3,5,0,5679,19272,8180,4,11,973,0,1,0.0973,0.3301,0.2947,64,LeeSin
0,8,1,3923,14343,4667,2,5,921,0,41,0.0710,0.2596,0.2735,107,Rengar
7,8,6,15844,16629,1329,23,48,1551,0,7,0.1703,0.1787,0.9528,35,Shaco
4,13,13,22656,52364,19399,24,26,2395,0,38,0.1577,0.3644,0.4327,57,Maokai
2,7,2,4017,17275,6704,16,10,1177,0,4,0.0569,0.2446,0.2325,11,MasterYi
5,5,2,6163,13985,6240,6,21,979,0,1,0.1049,0.2381,0.4407,64,LeeSin
11,11,8,44362,35443,9491,67,12,1979,0,25,0.3736,0.2985,1.2516,30,Karthus
15,5,5,30431,30682,12990,36,15,1710,0,9,0.2966,0.2990,0.9918,121,Khazix
2,3,4,7016,14555,6807,25,13,1244,0,64,0.0940,0.1950,0.4820,54,Malphite
2,5,4,4387,14793,5152,13,9,934,0,5,0.0783,0.2640,0.2966,56,Nocturne
2,3,1,3104,11879,4102,7,9,945,0,34,0.0547,0.2095,0.2613,113,Sejuani
4,2,3,9337,10842,4811,17,19,1189,0,17,0.1309,0.1520,0.8612,163,Taliyah
0,3,3,3373,13102,5761,5,17,975,0,13,0.0577,0.2240,0.2574,59,JarvanIV
1,13,7,11603,31032,8260,20,29,1862,0,3,0.1039,0.2778,0.3739,234,Viego
0,0,0,497,9078,6063,6,5,954,0,3,0.0087,0.1586,0.0547,234,Viego
7,9,0,21446,26397,8602,25,35,2027,0,4,0.1763,0.2170,0.8124,11,MasterYi
18,5,3,29628,26845,11642,25,30,1901,0,4,0.2598,0.2354,1.1037,11,MasterYi
9,9,4,21987,33565,13701,34,34,2230,0,4,0.1643,0.2509,0.6551,11,MasterYi
3,8,5,11983,29140,11023,15,13,1779,0,39,0.1123,0.2730,0.4112,91,Talon
8,5,5,28040,26230,12235,36,19,2014,0,4,0.2320,0.2171,1.0690,11,MasterYi
3,8,5,20032,30257,11791,31,34,2141,0,4,0.1559,0.2355,0.6621,11,MasterYi
0,4,1,3471,14387,6473,11,10,1081,0,4,0.0535,0.2218,0.2413,11,MasterYi
15,3,4,32813,27549,13683,42,38,2379,0,4,0.2299,0.1930,1.1911,11,MasterYi
4,7,6,16206,21898,8874,5,20,1790,0,4,0.1509,0.2039,0.7401,11,MasterYi
7,8,12,11192,33024,10337,28,14,1827,0,13,0.1021,0.3013,0.3389,59,JarvanIV
3,4,3,14421,24783,12360,23,26,1979,0,4,0.1215,0.2087,0.5819,11,MasterYi
1,5,4,6155,17147,7422,16,9,973,0,38,0.1054,0.2937,0.3590,57,Maokai
6,5,7,17128,30177,13682,12,30,1803,0,13,0.1583,0.2790,0.5676,59,JarvanIV
12,9,2,17753,30099,13362,5,17,1673,0,9,0.1769,0.2999,0.5898,121,Khazix
3,3,0,3776,14304,6836,7,14,1264,0,11,0.0498,0.1886,0.2640,254,Vi
14,3,1,42295,23298,9447,35,26,1951,0,4,0.3613,0.1990,1.8154,11,MasterYi
5,8,6,20572,48159,18612,47,31,2225,0,14,0.1541,0.3607,0.4272,517,Sylas
6,5,3,10798,22950,8437,18,30,1923,0,4,0.0936,0.1989,0.4705,11,MasterYi
21,8,7,39487,49470,25315,55,48,2255,0,6,0.2918,0.3656,0.7982,76,Nidalee
2,4,5,9035,23908,12989,10,15,1470,0,38,0.1024,0.2711,0.3779,57,Maokai
5,4,1,8099,17489,7718,23,21,1444,0,4,0.0935,0.2019,0.4631,11,MasterYi
3,7,2,14942,24634,9714,24,23,1659,0,4,0.1501,0.2475,0.6066,11,MasterYi
10,6,3,22881,35709,16656,34,29,1846,0,8,0.2066,0.3224,0.6408,245,Ekko
1,9,7,11955,37450,19048,19,23,2018,0,33,0.0987,0.3093,0.3192,203,Kindred
3,8,2,8852,18535,7423,12,19,1574,0,4,0.0937,0.1963,0.4776,11,MasterYi
2,7,8,10636,41289,16761,60,36,1978,0,1,0.0896,0.3479,0.2576,64,LeeSin
8,7,5,20438,24465,10148,11,19,1811,0,4,0.1881,0.2252,0.8354,11,MasterYi
7,6,3,15549,25003,10457,26,22,1766,0,4,0.1467,0.2360,0.6219,11,MasterYi
5,7,4,20194,27069,11894,9,16,1515,0,41,0.2222,0.2978,0.7460,107,Rengar
8,7,9,21204,33941,13461,48,37,2145,0,2,0.1648,0.2637,0.6247,104,Graves
4,9,5,12021,29363,10619,11,15,1644,0,2,0.1219,0.2977,0.4094,104,Graves
8,6,12,23299,39922,21152,32,27,1940,0,20,0.2002,0.3430,0.5836,5,XinZhao
3,8,12,16708,40349,17849,30,35,1731,0,10,0.1609,0.3885,0.4141,141,Kayn
7,2,0,6916,13506,6104,6,12,959,0,4,0.1202,0.2347,0.5121,11,MasterYi
11,10,9,22361,33472,12708,41,33,2190,0,4,0.1702,0.2547,0.6681,11,MasterYi
7,6,10,25064,54976,28885,29,45,2686,0,1,0.1555,0.3411,0.4559,64,LeeSin
9,7,10,14183,33089,11184,24,30,1702,0,13,0.1389,0.3240,0.4286,59,JarvanIV
2,3,2,6049,19616,9585,23,15,1161,0,8,0.0868,0.2816,0.3084,245,Ekko
14,8,8,24387,35292,14806,29,31,2256,0,4,0.1802,0.2607,0.6910,11,MasterYi
0,5,4,5534,25115,25734,13,10,1315,0,18,0.0701,0.3183,0.2203,154,Zac
3,7,4,7889,26142,9394,27,30,1671,0,1,0.0787,0.2607,0.3018,64,LeeSin
12,8,6,33772,29755,10383,42,40,2426,0,4,0.2320,0.2044,1.1350,11,MasterYi
15,8,14,51658,44984,15977,81,39,2488,0,2,0.3460,0.3013,1.1484,104,Graves
1,2,4,2641,15327,9604,10,10,963,0,32,0.0457,0.2653,0.1723,20,Nunu
12,11,9,22771,35133,10153,24,43,2173,0,4,0.1747,0.2695,0.6481,11,MasterYi
1,4,1,2405,10573,4088,4,11,915,0,4,0.0438,0.1926,0.2275,11,MasterYi
4,8,6,11709,24757,6691,17,15,1835,0,4,0.1063,0.2249,0.4730,11,MasterYi
0,0,0,0,341,144,0,0,107,0,4,0.0000,0.0531,0.0000,11,MasterYi
5,4,2,13656,20277,9569,25,13,1441,0,4,0.1579,0.2345,0.6735,11,MasterYi
4,6,1,11238,25975,12572,12,32,1491,0,33,0.1256,0.2904,0.4326,203,Kindred
4,6,0,7611,23848,8893,8,12,1180,0,14,0.1075,0.3368,0.3191,517,Sylas
7,9,7,19191,27721,7402,18,28,1952,0,4,0.1639,0.2367,0.6923,11,MasterYi
5,7,5,15488,22461,8150,33,17,1450,0,4,0.1780,0.2582,0.6896,11,MasterYi
6,2,0,7480,10087,4833,4,15,1007,0,4,0.1238,0.1669,0.7415,11,MasterYi
3,6,11,16102,46524,22687,29,34,2038,0,38,0.1317,0.3805,0.3461,57,Maokai
6,6,1,12652,23730,10674,77,22,1551,0,20,0.1360,0.2550,0.5332,5,XinZhao
3,3,7,11206,25034,11197,16,31,2000,0,21,0.0934,0.2086,0.4476,78,Poppy
4,8,9,16191,24385,5988,24,17,1642,0,17,0.1643,0.2475,0.6640,163,Taliyah
6,6,7,14170,28077,11995,38,31,1878,0,4,0.1258,0.2492,0.5047,11,MasterYi
5,7,5,15067,22322,7545,23,16,1430,0,4,0.1756,0.2602,0.6750,11,MasterYi
7,12,12,20858,48869,15520,37,32,2102,0,19,0.1654,0.3875,0.4268,200,Belveth
6,7,6,15129,21547,7330,32,14,1357,0,1,0.1858,0.2646,0.7021,64,LeeSin
5,4,3,5103,14389,4577,11,19,1019,0,52,0.0835,0.2353,0.3546,526,Rell
2,5,14,10129,29214,14577,23,19,1553,0,38,0.1087,0.3135,0.3467,57,Maokai
14,6,11,36490,47357,22365,40,30,2154,0,8,0.2823,0.3664,0.7705,245,Ekko
7,9,14,26219,43486,12858,47,37,2421,0,51,0.1805,0.2994,0.6029,80,Pantheon
12,8,9,28564,37756,15001,40,29,2118,0,9,0.2248,0.2971,0.7565,121,Khazix
4,3,1,7086,17142,6727,19,8,1381,0,4,0.0855,0.2069,0.4134,11,MasterYi
5,2,2,6568,14218,6595,5,16,1459,0,4,0.0750,0.1624,0.4619,11,MasterYi
4,6,3,10092,21271,10128,8,24,1243,0,6,0.1353,0.2852,0.4744,76,Nidalee
8,8,3,20113,25270,8560,31,21,1623,0,4,0.2065,0.2595,0.7959,11,MasterYi
11,4,6,18867,44711,23471,34,40,2116,0,1,0.1486,0.3522,0.4220,64,LeeSin
4,7,1,9533,25197,8949,24,20,1830,0,4,0.0868,0.2295,0.3783,11,MasterYi
3,4,1,4020,15930,6566,4,14,969,0,45,0.0691,0.2740,0.2524,102,Shyvana
4,6,0,5000,13649,4531,7,6,945,0,4,0.0882,0.2407,0.3663,11,MasterYi
13,8,11,37304,41672,16919,152,39,2978,0,4,0.2088,0.2332,0.8952,11,MasterYi
4,5,3,9569,27819,25799,20,12,1606,0,18,0.0993,0.2887,0.3440,154,Zac
6,9,7,15962,27609,10191,26,22,1945,0,3,0.1368,0.2366,0.5781,234,Viego
3,9,2,13412,36806,15637,26,24,1901,0,20,0.1176,0.3227,0.3644,5,XinZhao
4,5,2,4499,16209,6115,21,12,1084,0,19,0.0692,0.2492,0.2776,200,Belveth
2,4,2,4424,6759,1340,36,7,941,0,83,0.0784,0.1197,0.6545,103,Ahri
14,11,24,42281,43936,13213,51,21,2408,0,13,0.2926,0.3041,0.9623,59,JarvanIV
6,10,11,15175,30984,9484,13,25,1652,0,1,0.1531,0.3126,0.4898,64,LeeSin
8,8,7,27654,24234,7702,21,31,1932,0,4,0.2386,0.2091,1.1411,11,MasterYi
1,5,3,3748,15266,6953,31,8,961,0,1,0.0650,0.2648,0.2455,64,LeeSin
3,5,3,7005,20067,7812,26,21,1184,0,26,0.0986,0.2825,0.3491,106,Volibear
7,3,3,10462,19859,10081,13,26,2035,0,4,0.0857,0.1626,0.5268,11,MasterYi
3,4,0,6979,15318,6282,3,18,1152,0,4,0.1010,0.2216,0.4556,11,MasterYi
6,6,9,23184,26234,10540,60,35,2207,0,4,0.1751,0.1981,0.8837,11,MasterYi
6,9,4,17579,27991,9673,24,24,1837,0,4,0.1595,0.2540,0.6280,11,MasterYi
5,3,4,8653,16727,7600,14,18,1708,0,4,0.0844,0.1632,0.5173,11,MasterYi
6,8,7,16403,34128,11986,17,23,1702,0,27,0.1606,0.3342,0.4806,24,Jax
5,8,5,8516,19677,5967,18,22,1564,0,4,0.0908,0.2097,0.4328,11,MasterYi
5,6,8,11761,26766,11127,4,49,1919,0,15,0.1021,0.2325,0.4394,28,Evelynn
6,2,3,9147,14745,7819,23,20,1498,0,4,0.1018,0.1641,0.6203,11,MasterYi
4,4,6,15239,18725,9226,26,21,1774,0,4,0.1432,0.1759,0.8138,11,MasterYi
1,2,0,3554,13574,6817,12,13,961,0,39,0.0616,0.2354,0.2618,91,Talon
6,9,7,25017,33801,10375,47,21,1799,0,2,0.2318,0.3131,0.7401,104,Graves
5,6,2,8924,17571,6278,17,18,1520,0,4,0.0979,0.1927,0.5079,11,MasterYi
1,3,3,3014,12981,5943,11,10,1017,0,33,0.0494,0.2127,0.2322,203,Kindred
14,6,8,28721,49518,31082,20,42,1797,0,20,0.2664,0.4593,0.5800,5,XinZhao
0,1,0,51,1431,390,0,0,137,0,1,0.0062,0.1741,0.0356,64,LeeSin
12,8,9,25379,41487,17639,39,25,1855,0,1,0.2280,0.3727,0.6117,64,LeeSin
0,11,2,14425,29651,9031,88,9,1901,0,17,0.1265,0.2600,0.4865,163,Taliyah
4,13,8,17641,33289,8979,38,19,1741,0,30,0.1689,0.3187,0.5299,131,Diana
1,9,2,5180,21426,6127,20,15,1191,0,17,0.0725,0.2998,0.2418,163,Taliyah
6,4,8,13214,36859,14550,22,28,1813,0,42,0.1215,0.3388,0.3585,72,Skarner
4,6,10,15774,36725,34033,26,13,1584,0,18,0.1660,0.3864,0.4295,154,Zac
3,9,11,15388,41675,11040,55,32,1824,0,34,0.1406,0.3808,0.3692,113,Sejuani
2,8,6,6179,16091,4711,9,4,1011,0,17,0.1019,0.2653,0.3840,163,Taliyah
6,7,11,15837,35052,17715,28,20,1473,0,31,0.1792,0.3966,0.4518,421,RekSai
2,9,9,14955,38307,12839,23,6,1685,0,24,0.1479,0.3789,0.3904,33,Rammus
19,13,12,51025,68584,28967,49,33,2308,0,1,0.3685,0.4953,0.7440,64,LeeSin
9,11,19,30489,55961,26462,50,19,2016,0,37,0.2521,0.4626,0.5448,120,Hecarim
11,7,14,26768,50417,23847,23,28,2145,0,1,0.2080,0.3917,0.5309,64,LeeSin
17,11,15,47121,29632,6666,75,22,2322,0,17,0.3382,0.2127,1.5902,163,Taliyah
8,14,11,25344,39286,9088,49,19,2139,0,17,0.1975,0.3061,0.6451,163,Taliyah
4,7,5,16710,31787,26694,19,20,1530,0,12,0.1820,0.3463,0.5257,233,Briar
3,8,5,7223,23994,10088,16,25,1602,0,4,0.0751,0.2496,0.3010,11,MasterYi
2,6,4,6425,23304,8425,7,21,1269,0,11,0.0844,0.3061,0.2757,254,Vi
7,11,5,14934,35387,11584,13,32,1476,0,1,0.1686,0.3996,0.4220,64,LeeSin
1,7,3,5587,20987,10811,1,9,999,0,23,0.0932,0.3501,0.2662,19,Warwick
2,8,6,8082,19261,5800,21,16,1302,0,30,0.1035,0.2466,0.4196,131,Diana
1,1,2,847,1448,194,4,0,638,0,17,0.0221,0.0378,0.5849,163,Taliyah
3,3,1,5195,15735,8576,21,7,919,0,6,0.0942,0.2854,0.3302,76,Nidalee
2,4,3,7072,15329,7690,14,19,1054,0,30,0.1118,0.2424,0.4613,131,Diana
4,6,3,13835,32812,15673,26,36,1811,0,9,0.1273,0.3020,0.4216,121,Khazix
6,6,9,24429,42652,20590,10,30,1787,0,26,0.2278,0.3978,0.5728,106,Volibear
6,9,6,11028,24460,8129,8,27,1496,0,28,0.1229,0.2725,0.4509,60,Elise
3,5,3,12259,26775,13147,32,28,1500,0,1,0.1362,0.2975,0.4579,64,LeeSin
12,11,14,39107,55062,26461,32,44,2117,0,33,0.3079,0.4335,0.7102,203,Kindred
2,6,0,4855,25810,11867,14,10,1343,0,8,0.0603,0.3203,0.1881,245,Ekko
5,10,7,16960,40407,15602,16,18,1771,0,8,0.1596,0.3803,0.4197,245,Ekko
4,6,5,17465,36214,12143,17,10,1705,0,42,0.1707,0.3540,0.4823,72,Skarner
5,8,6,23083,44428,19405,39,48,2157,0,20,0.1784,0.3433,0.5196,5,XinZhao
0,6,3,5150,15465,5531,10,10,953,0,24,0.0901,0.2705,0.3330,33,Rammus
8,5,6,23369,31733,16809,43,31,1700,0,3,0.2291,0.3111,0.7364,234,Viego
10,9,7,24080,39527,15138,21,32,1998,0,3,0.2009,0.3297,0.6092,234,Viego
13,9,13,22285,55018,27294,24,24,1985,0,23,0.1871,0.4619,0.4050,19,Warwick
7,5,10,19858,28972,12320,30,42,1952,0,30,0.1696,0.2474,0.6854,131,Diana
7,6,9,23536,40771,20201,62,13,1746,0,60,0.2247,0.3892,0.5773,2,Olaf
22,5,8,49920,58038,32636,125,61,2290,0,3,0.3633,0.4224,0.8601,234,Viego
4,7,5,11807,32631,15202,31,30,1780,0,10,0.1106,0.3055,0.3618,141,Kayn
8,3,10,25254,36041,19207,27,27,2078,0,14,0.2026,0.2891,0.7007,517,Sylas
5,6,3,11189,25248,11052,5,25,1321,0,3,0.1412,0.3185,0.4432,234,Viego
10,5,6,25216,29980,13342,43,34,1869,0,7,0.2249,0.2673,0.8411,35,Shaco
6,8,4,18829,38566,17095,27,21,1774,0,8,0.1769,0.3623,0.4882,245,Ekko
6,3,1,5767,19656,20848,14,11,1344,0,12,0.0715,0.2438,0.2934,233,Briar
4,8,1,6956,20106,7232,10,10,973,0,3,0.1192,0.3444,0.3460,234,Viego
1,7,2,9915,21541,7132,42,19,2189,0,65,0.0755,0.1640,0.4603,143,Zyra
0,8,3,8931,23030,8848,29,26,1458,0,17,0.1021,0.2633,0.3878,163,Taliyah
3,3,2,4885,15591,8426,8,17,1008,0,3,0.0808,0.2578,0.3133,234,Viego
0,0,0,0,351,140,0,0,105,0,1,0.0000,0.0557,0.0000,64,LeeSin
2,9,7,11554,35042,13841,43,40,1706,0,3,0.1129,0.3423,0.3297,234,Viego
6,4,6,15097,34675,24311,7,32,1770,0,6,0.1422,0.3265,0.4354,76,Nidalee
4,13,11,12217,53330,18502,24,56,2121,0,1,0.0960,0.4191,0.2291,64,LeeSin
4,9,6,14894,37758,15740,24,25,1651,0,3,0.1504,0.3812,0.3945,234,Viego
1,7,7,11470,33051,14938,35,16,1681,0,8,0.1137,0.3277,0.3470,245,Ekko
5,6,11,19186,40694,17094,20,25,1975,0,5,0.1619,0.3434,0.4715,56,Nocturne
2,10,2,10682,44999,18757,44,21,2025,0,10,0.0879,0.3704,0.2374,141,Kayn
5,4,17,33019,34475,16705,35,40,1960,0,16,0.2808,0.2932,0.9578,63,Brand
3,6,5,11122,22939,6823,20,24,1321,0,21,0.1403,0.2894,0.4849,78,Poppy
9,4,8,25213,46873,24116,64,31,2329,0,51,0.1804,0.3354,0.5379,80,Pantheon
3,8,9,14294,29936,13458,17,14,1602,0,8,0.1487,0.3114,0.4775,245,Ekko
4,7,0,5609,20475,9265,13,6,976,0,29,0.0958,0.3496,0.2739,79,Gragas
2,7,4,10004,33836,15978,25,16,1618,0,80,0.1030,0.3485,0.2957,23,Tryndamere
0,6,7,5791,24572,12024,24,24,1328,0,3,0.0727,0.3084,0.2357,234,Viego
5,7,7,10234,28202,12508,18,20,1500,0,10,0.1137,0.3134,0.3629,141,Kayn
3,8,10,16038,32145,14784,17,25,1741,0,29,0.1535,0.3077,0.4989,79,Gragas
5,7,6,11458,32323,10641,15,25,1698,0,11,0.1125,0.3173,0.3545,254,Vi
8,9,3,22755,45077,19117,44,16,1983,0,8,0.1913,0.3789,0.5048,245,Ekko
12,11,7,23728,42141,14967,33,28,1992,0,8,0.1985,0.3526,0.5631,245,Ekko
4,6,18,30623,50963,34997,35,31,2359,0,6,0.2164,0.3601,0.6009,76,Nidalee
11,8,12,19088,48450,27868,29,42,2426,0,23,0.1311,0.3329,0.3940,19,Warwick
6,8,3,17726,38754,18483,66,34,1910,0,19,0.1547,0.3382,0.4574,200,Belveth
3,8,1,7382,24347,9758,3,8,1259,0,1,0.0977,0.3223,0.3032,64,LeeSin
15,8,10,27681,37896,15723,19,36,1930,0,5,0.2390,0.3273,0.7304,56,Nocturne
11,7,5,16805,22041,9591,16,25,1353,0,9,0.2070,0.2715,0.7624,121,Khazix
9,10,6,21559,45222,19126,16,25,2073,0,10,0.1733,0.3636,0.4767,141,Kayn
8,6,2,15101,27954,14392,13,24,1514,0,4,0.1662,0.3077,0.5402,11,MasterYi
1,4,0,1936,13782,7067,1,5,917,0,10,0.0352,0.2505,0.1405,141,Kayn
6,14,2,30216,44177,12065,45,35,1860,0,25,0.2708,0.3959,0.6840,30,Karthus
7,10,5,17359,44269,16408,10,27,1815,0,8,0.1594,0.4065,0.3921,245,Ekko
0,9,5,9070,30444,10434,23,12,1274,0,16,0.1187,0.3983,0.2979,63,Brand
11,12,13,56141,62116,19929,60,27,2308,0,25,0.4054,0.4486,0.9038,30,Karthus
7,7,4,18659,36862,16503,29,15,1744,0,8,0.1783,0.3523,0.5062,245,Ekko
7,10,3,20819,48906,20843,25,44,2252,0,10,0.1541,0.3619,0.4257,141,Kayn
6,10,8,18342,51158,22670,41,24,1811,0,23,0.1688,0.4708,0.3585,19,Warwick
2,8,5,9472,27347,7932,19,15,1416,0,24,0.1115,0.3219,0.3464,33,Rammus
0,7,3,6406,19045,7286,0,15,1124,0,15,0.0950,0.2824,0.3364,28,Evelynn
4,8,15,14327,36997,13273,8,27,1839,0,36,0.1298,0.3353,0.3872,32,Amumu
4,7,4,16289,32548,15323,16,20,1656,0,8,0.1639,0.3276,0.5005,245,Ekko
4,9,6,19872,34182,11353,20,15,1673,0,16,0.1980,0.3405,0.5814,63,Brand
7,10,8,21686,46898,19159,24,33,2007,0,8,0.1801,0.3895,0.4624,245,Ekko
1,10,2,7298,32857,14313,42,29,1680,0,23,0.0724,0.3260,0.2221,19,Warwick
10,6,6,20796,38387,19394,19,18,1736,0,8,0.1997,0.3685,0.5417,245,Ekko
3,6,5,9418,29312,12874,9,17,1475,0,8,0.1064,0.3312,0.3213,245,Ekko
4,7,2,10977,32050,14301,21,20,1601,0,4,0.1143,0.3336,0.3425,11,MasterYi
7,8,3,13029,25850,8458,16,23,1423,0,15,0.1526,0.3028,0.5040,28,Evelynn
6,3,1,8351,24673,14815,11,24,1528,0,9,0.0911,0.2691,0.3385,121,Khazix
4,9,8,17407,35270,14014,30,20,1752,0,10,0.1656,0.3355,0.4935,141,Kayn
2,5,8,7352,18456,7346,5,8,1068,0,8,0.1147,0.2880,0.3984,245,Ekko
6,3,0,6722,17792,18153,13,17,1233,0,12,0.0909,0.2405,0.3778,233,Briar
9,10,7,23211,35146,10713,18,18,1719,0,16,0.2250,0.3408,0.6604,63,Brand
16,4,8,28805,42857,22908,12,29,1958,0,1,0.2452,0.3648,0.6721,64,LeeSin
2,5,3,8187,25842,12933,18,14,1356,0,8,0.1006,0.3176,0.3168,245,Ekko
2,5,8,11977,32183,13407,19,26,1669,0,11,0.1196,0.3214,0.3722,254,Vi
8,10,6,23300,50316,21260,31,18,2033,0,10,0.1910,0.4125,0.4631,141,Kayn
7,7,6,16047,27790,12985,28,60,1833,0,35,0.1459,0.2527,0.5774,9,Fiddlesticks
9,11,11,24128,44798,17473,32,15,2128,0,8,0.1890,0.3509,0.5386,245,Ekko
8,6,3,13864,26319,9122,20,29,1674,0,7,0.1380,0.2620,0.5268,35,Shaco
0,5,0,4817,26677,13192,61,20,1755,0,3,0.0457,0.2533,0.1806,234,Viego
15,12,17,45620,64534,29658,61,4,2165,0,22,0.3512,0.4968,0.7069,876,Lillia
6,11,7,14021,33005,24173,15,31,1963,0,12,0.1190,0.2802,0.4248,233,Briar
6,13,7,21269,40878,10138,26,37,2270,0,30,0.1562,0.3001,0.5203,131,Diana
4,9,8,12895,65735,26104,32,22,2047,0,37,0.1050,0.5352,0.1962,120,Hecarim
5,10,12,13780,30934,9992,22,33,1657,0,13,0.1386,0.3111,0.4455,59,JarvanIV
15,8,9,33134,39630,17956,31,43,1975,0,1,0.2796,0.3344,0.8361,64,LeeSin
