kills,deaths,assists,dealt,taken,heals,cs,vision,duration,win,opscore,dealt_per_minute,taken_per_minute,dealt_per_taken,champCode,id
8,4,10,22466,35268,8683,52,50,1788,1,50,0.2094,0.3287,0.6370,875,Sett
3,3,3,4580,5023,412,10,15,709,1,14,0.1077,0.1181,0.9118,25,Morgana
3,2,14,10952,17941,10588,52,98,1838,1,6,0.0993,0.1627,0.6104,497,Rakan
2,3,18,11375,17581,7520,35,131,2125,1,6,0.0892,0.1379,0.6470,497,Rakan
5,3,19,9549,18054,1143,26,30,1432,1,2,0.1111,0.2101,0.5289,53,Blitzcrank
0,0,0,0,62,0,0,0,101,1,30,0.0000,0.0102,0.0000,201,Braum
3,5,18,13270,15115,4290,25,94,1844,1,14,0.1199,0.1366,0.8779,25,Morgana
9,6,18,24494,18720,1546,64,74,1945,1,46,0.2099,0.1604,1.3084,17,Teemo
4,0,12,4199,9516,4152,25,18,1194,1,51,0.0586,0.1328,0.4413,44,Taric
5,1,9,13886,6972,1209,14,30,1280,1,25,0.1808,0.0908,1.9917,35,Shaco
9,4,9,25186,11504,1409,36,53,1530,1,35,0.2744,0.1253,2.1893,74,Heimerdinger
3,4,12,7815,9158,6562,17,42,1142,1,23,0.1141,0.1337,0.8534,267,Nami
0,1,6,1513,3716,392,1,24,1018,1,12,0.0248,0.0608,0.4072,117,Lulu
0,1,17,3149,17215,4099,28,53,1719,1,11,0.0305,0.1669,0.1829,89,Leona
8,5,9,14314,22802,3258,90,92,2419,1,27,0.0986,0.1571,0.6278,80,Pantheon
1,3,7,3330,6856,0,30,22,948,1,2,0.0585,0.1205,0.4857,53,Blitzcrank
6,1,7,9155,9629,3118,5,26,1229,1,20,0.1242,0.1306,0.9508,50,Swain
0,13,12,12482,38507,6832,57,78,1946,1,15,0.1069,0.3298,0.3241,57,Maokai
5,3,9,16722,10138,1322,16,63,1738,1,21,0.1604,0.0972,1.6494,518,Neeko
3,1,10,4950,9474,3520,28,34,1175,1,13,0.0702,0.1344,0.5225,12,Alistar
0,6,20,6041,19848,7759,35,69,1685,1,13,0.0598,0.1963,0.3044,12,Alistar
2,9,23,8523,29560,1794,26,59,1940,1,4,0.0732,0.2540,0.2883,111,Nautilus
2,2,9,5935,6785,1098,20,9,1001,1,43,0.0988,0.1130,0.8747,32,Amumu
8,4,6,20918,11527,1260,54,63,1828,1,3,0.1907,0.1051,1.8147,99,Lux
4,2,12,6323,5783,112,19,19,916,1,1,0.1150,0.1052,1.0934,412,Thresh
3,0,4,2078,2281,737,17,13,938,1,16,0.0369,0.0405,0.9110,902,Milio
4,6,12,14087,13969,1736,33,58,1870,1,21,0.1256,0.1245,1.0084,518,Neeko
5,7,13,15998,17058,3520,54,41,1433,1,20,0.1861,0.1984,0.9379,50,Swain
2,6,20,14019,27019,1857,44,85,2140,1,4,0.1092,0.2104,0.5189,111,Nautilus
3,6,13,13999,18475,2618,26,42,1919,1,2,0.1216,0.1605,0.7577,53,Blitzcrank
3,5,14,10984,15974,2073,9,62,1782,1,10,0.1027,0.1494,0.6876,43,Karma
3,4,9,7336,11483,488,28,55,1539,1,4,0.0794,0.1244,0.6389,111,Nautilus
0,3,9,4263,12202,1738,31,30,1143,1,11,0.0622,0.1779,0.3494,89,Leona
5,8,19,24662,21995,14983,72,84,2367,1,7,0.1737,0.1549,1.1213,235,Senna
0,9,18,6015,19555,1761,14,35,1584,1,1,0.0633,0.2058,0.3076,412,Thresh
4,7,20,12370,19483,1039,32,36,1579,1,4,0.1306,0.2056,0.6349,111,Nautilus
8,10,20,41778,17473,22,25,61,1934,1,8,0.3600,0.1506,2.3910,101,Xerath
3,2,20,9489,13421,3067,30,45,1543,1,11,0.1025,0.1450,0.7070,89,Leona
2,4,8,3584,8010,827,2,8,925,1,10,0.0646,0.1443,0.4474,43,Karma
0,1,3,866,1869,201,7,5,351,1,6,0.0411,0.0887,0.4633,497,Rakan
3,4,8,17930,10712,657,64,60,1602,1,35,0.1865,0.1114,1.6738,74,Heimerdinger
2,2,11,10431,5311,955,26,47,1297,1,22,0.1340,0.0682,1.9640,63,Brand
1,2,8,3588,4179,410,9,6,472,1,20,0.1267,0.1476,0.8586,50,Swain
11,12,11,19780,33118,5967,45,84,2649,1,5,0.1244,0.2084,0.5973,555,Pyke
5,2,14,11351,12684,410,47,42,1290,1,57,0.1467,0.1639,0.8949,3,Galio
11,4,11,22348,24865,10755,230,33,1912,1,98,0.1948,0.2167,0.8988,236,Lucian
0,2,5,3198,7815,0,11,23,938,1,2,0.0568,0.1389,0.4092,53,Blitzcrank
0,6,7,3553,11553,336,25,57,1285,1,12,0.0461,0.1498,0.3075,117,Lulu
3,6,15,6793,13512,595,25,37,1275,1,1,0.0888,0.1766,0.5027,412,Thresh
2,3,20,9651,14020,1950,26,37,1232,1,1,0.1306,0.1897,0.6884,412,Thresh
2,2,1,4838,5045,0,8,25,862,1,38,0.0935,0.0975,0.9590,21,MissFortune
4,5,11,8626,17857,4262,28,54,1652,1,5,0.0870,0.1802,0.4831,555,Pyke
5,10,14,24760,22567,1498,61,58,2449,1,3,0.1685,0.1536,1.0972,99,Lux
3,6,13,15664,18596,3037,46,41,1770,1,14,0.1475,0.1751,0.8423,25,Morgana
1,4,6,6221,7922,289,26,33,1005,1,109,0.1032,0.1314,0.7853,131,Diana
4,1,13,14354,11560,1938,44,33,1466,1,28,0.1632,0.1314,1.2417,910,Hwei
1,1,2,2236,4376,913,11,10,706,1,5,0.0528,0.1033,0.5110,555,Pyke
3,2,19,6194,10556,10436,23,40,1457,1,51,0.0709,0.1208,0.5868,44,Taric
6,4,8,9022,11713,9312,16,18,1415,1,23,0.1063,0.1380,0.7703,267,Nami
1,4,6,4272,8600,699,21,33,1288,1,1,0.0553,0.1113,0.4967,412,Thresh
3,2,7,9450,11561,2305,51,23,1299,1,83,0.1212,0.1483,0.8174,24,Jax
12,12,10,27490,31935,8333,49,2,1828,1,79,0.2506,0.2912,0.8608,20,Nunu
1,8,4,3958,21022,253,21,39,1632,1,2,0.0404,0.2147,0.1883,53,Blitzcrank
3,4,3,3838,7814,0,11,13,953,1,4,0.0671,0.1367,0.4912,111,Nautilus
1,3,6,5898,6098,0,17,11,727,1,21,0.1352,0.1398,0.9672,518,Neeko
3,3,17,8877,8690,10388,5,6,2169,1,9,0.0682,0.0668,1.0215,350,Yuumi
1,0,1,2396,1600,163,26,6,618,1,40,0.0646,0.0431,1.4975,7,Leblanc
3,7,4,5833,16433,326,15,12,1570,1,43,0.0619,0.1744,0.3550,32,Amumu
2,6,12,14031,17314,2302,27,52,1548,1,10,0.1511,0.1864,0.8104,43,Karma
6,3,15,17377,18417,2863,42,60,1712,1,85,0.1692,0.1793,0.9435,85,Kennen
9,2,14,22912,16268,2000,46,41,1482,1,21,0.2577,0.1830,1.4084,518,Neeko
2,5,16,6496,15721,3573,18,57,1648,1,6,0.0657,0.1590,0.4132,497,Rakan
2,5,19,9768,10466,0,24,53,1291,1,21,0.1261,0.1351,0.9333,518,Neeko
12,8,12,25005,23875,2997,23,61,1596,1,63,0.2611,0.2493,1.0473,64,LeeSin
16,5,15,36793,17619,1755,53,81,2000,1,3,0.3066,0.1468,2.0883,99,Lux
3,2,10,8079,7043,359,15,29,1162,1,32,0.1159,0.1010,1.1471,147,Seraphine
2,2,4,3867,6678,1414,18,8,780,1,5,0.0826,0.1427,0.5791,555,Pyke
3,3,20,8366,4556,3865,6,20,1567,1,9,0.0890,0.0485,1.8363,350,Yuumi
0,3,11,5438,8893,3406,11,22,1064,1,6,0.0852,0.1393,0.6115,497,Rakan
2,4,11,4681,16097,3973,21,38,1447,1,6,0.0539,0.1854,0.2908,497,Rakan
4,2,15,20740,15661,1686,81,35,1652,1,46,0.2092,0.1580,1.3243,17,Teemo
0,0,0,0,76,0,0,0,108,1,25,0.0000,0.0117,0.0000,35,Shaco
2,2,21,6756,3574,3530,7,43,1283,1,9,0.0878,0.0464,1.8903,350,Yuumi
3,6,19,9280,22503,2136,13,66,1837,1,4,0.0842,0.2042,0.4124,111,Nautilus
2,1,3,4366,6149,1397,19,19,832,1,5,0.0875,0.1232,0.7100,555,Pyke
8,1,9,11614,12567,1083,34,37,1414,1,49,0.1369,0.1481,0.9242,98,Shen
8,2,11,19732,8280,232,20,43,1167,1,10,0.2818,0.1183,2.3831,43,Karma
4,2,19,10019,10980,3276,30,44,1353,1,26,0.1234,0.1353,0.9125,432,Bard
3,4,11,19900,9054,0,42,36,1223,1,8,0.2712,0.1234,2.1979,101,Xerath
0,1,8,8923,11830,2320,26,25,1507,1,36,0.0987,0.1308,0.7543,517,Sylas
1,1,4,3399,2621,0,14,13,665,1,28,0.0852,0.0657,1.2968,910,Hwei
9,13,13,17998,29097,3474,29,100,2073,1,5,0.1447,0.2339,0.6186,555,Pyke
17,7,16,43966,19514,168,29,54,1728,1,28,0.4241,0.1882,2.2530,910,Hwei
3,5,14,14945,22263,5393,19,29,1602,1,27,0.1555,0.2316,0.6713,80,Pantheon
8,1,5,12967,7994,1329,51,33,1309,1,3,0.1651,0.1018,1.6221,99,Lux
2,1,15,11450,3835,0,11,18,912,1,3,0.2092,0.0701,2.9857,99,Lux
6,16,16,23036,29767,1100,34,35,1941,1,21,0.1978,0.2556,0.7739,518,Neeko
1,5,21,11425,27658,6602,32,112,2388,1,69,0.0797,0.1930,0.4131,59,JarvanIV
1,9,15,7242,25155,1991,22,21,1886,1,2,0.0640,0.2223,0.2879,53,Blitzcrank
7,2,4,16433,9677,2076,25,30,1241,1,22,0.2207,0.1300,1.6982,63,Brand
4,6,11,5465,10187,846,19,13,963,1,5,0.0946,0.1763,0.5365,555,Pyke
0,1,0,114,792,0,0,0,118,1,86,0.0161,0.1119,0.1439,4,TwistedFate
7,3,7,22814,13698,6677,201,26,1756,1,55,0.2165,0.1300,1.6655,51,Caitlyn
2,5,11,5113,12952,650,22,26,1106,1,2,0.0770,0.1952,0.3948,53,Blitzcrank
4,2,12,7315,9419,0,20,34,935,1,2,0.1304,0.1679,0.7766,53,Blitzcrank
2,11,23,7423,24451,23630,6,64,2037,1,24,0.0607,0.2001,0.3036,16,Soraka
2,8,10,8175,12337,471,21,70,1870,1,3,0.0729,0.1100,0.6626,99,Lux
5,5,21,27587,14531,2672,45,76,2034,1,8,0.2260,0.1191,1.8985,101,Xerath
4,11,8,10248,19956,1003,53,81,1990,1,18,0.0858,0.1671,0.5135,22,Ashe
1,6,15,10875,25145,4938,39,57,1600,1,11,0.1133,0.2619,0.4325,89,Leona
2,2,3,5963,9173,1507,77,8,1486,1,22,0.0669,0.1029,0.6501,63,Brand
2,1,12,8257,9823,1574,31,48,1407,1,11,0.0978,0.1164,0.8406,89,Leona
1,3,16,11959,15067,14064,37,30,1357,1,39,0.1469,0.1851,0.7937,154,Zac
4,2,7,11243,5637,0,13,20,914,1,64,0.2050,0.1028,1.9945,110,Varus
0,1,12,4095,2557,2268,1,14,953,1,9,0.0716,0.0447,1.6015,350,Yuumi
0,8,13,4562,22399,0,37,66,1922,1,4,0.0396,0.1942,0.2037,111,Nautilus
1,9,8,8030,22489,190,30,50,1676,1,4,0.0799,0.2236,0.3571,111,Nautilus
4,1,10,16906,10891,1663,21,37,1232,1,40,0.2287,0.1473,1.5523,7,Leblanc
3,8,17,22856,19445,1319,19,46,1988,1,41,0.1916,0.1630,1.1754,54,Malphite
8,3,14,19748,19847,7308,10,35,1572,1,26,0.2094,0.2104,0.9950,432,Bard
0,11,18,11988,23302,908,25,78,2313,1,12,0.0864,0.1679,0.5145,117,Lulu
4,8,5,11316,10714,333,20,23,1153,1,22,0.1636,0.1549,1.0562,63,Brand
3,0,22,13168,13110,2299,26,36,1601,1,2,0.1371,0.1365,1.0044,53,Blitzcrank
2,1,11,4134,5072,0,19,24,911,1,2,0.0756,0.0928,0.8151,53,Blitzcrank
9,4,5,10576,9662,848,40,19,1222,1,99,0.1442,0.1318,1.0946,711,Vex
0,0,0,748,437,0,0,1,264,1,18,0.0472,0.0276,1.7117,22,Ashe
0,0,3,722,655,0,6,1,270,1,19,0.0446,0.0404,1.1023,526,Rell
0,5,17,6105,17929,4448,33,72,1747,1,6,0.0582,0.1710,0.3405,497,Rakan
4,15,8,17022,26355,2176,33,10,2046,1,27,0.1387,0.2147,0.6459,80,Pantheon
4,5,11,11414,11637,711,23,23,1574,1,18,0.1209,0.1232,0.9808,22,Ashe
4,2,0,3080,6498,661,12,5,1110,1,41,0.0462,0.0976,0.4740,54,Malphite
5,1,9,10225,11401,4719,56,33,1293,1,120,0.1318,0.1470,0.8969,266,Aatrox
1,4,20,13124,25281,3247,48,77,2169,1,43,0.1008,0.1943,0.5191,32,Amumu
2,2,10,3947,11270,6121,34,23,1228,1,51,0.0536,0.1530,0.3502,44,Taric
11,2,7,20245,10710,756,73,27,1664,1,3,0.2028,0.1073,1.8903,99,Lux
3,10,26,10715,33175,12373,32,38,1906,1,13,0.0937,0.2901,0.3230,12,Alistar
1,3,10,4665,6114,0,20,18,1001,1,2,0.0777,0.1018,0.7630,53,Blitzcrank
1,1,16,4133,4836,652,29,27,1046,1,19,0.0659,0.0771,0.8546,526,Rell
11,0,8,11479,4620,772,23,6,911,1,8,0.2100,0.0845,2.4846,101,Xerath
15,9,21,40306,24632,13358,61,34,1929,1,7,0.3482,0.2128,1.6363,235,Senna
4,8,9,9855,15472,446,19,37,1822,1,21,0.0901,0.1415,0.6370,518,Neeko
10,5,30,25614,22639,23127,28,81,2192,1,7,0.1948,0.1721,1.1314,235,Senna
15,7,13,36999,29885,10886,134,32,2294,1,59,0.2688,0.2171,1.2380,202,Jhin
4,5,14,30517,18430,2510,42,40,2184,1,3,0.2329,0.1406,1.6558,99,Lux
0,5,3,2086,5721,25,9,8,1117,1,3,0.0311,0.0854,0.3646,99,Lux
3,7,13,5251,16618,287,22,47,1582,1,1,0.0553,0.1751,0.3160,412,Thresh
5,2,7,7067,7538,2472,8,23,1084,1,32,0.1087,0.1159,0.9375,147,Seraphine
5,8,16,15958,23006,3340,42,23,1613,1,27,0.1649,0.2377,0.6936,80,Pantheon
5,8,7,17723,15745,742,44,43,1783,1,3,0.1657,0.1472,1.1256,99,Lux
0,1,3,3001,5080,735,8,19,922,1,14,0.0542,0.0918,0.5907,25,Morgana
4,5,19,15193,20121,2945,44,14,1569,1,2,0.1614,0.2137,0.7551,53,Blitzcrank
1,0,5,3577,1771,247,5,6,470,1,22,0.1268,0.0628,2.0198,63,Brand
6,8,1,19680,18131,3226,174,12,1492,1,84,0.2198,0.2025,1.0854,157,Yasuo
2,2,32,12805,19416,14944,9,90,2317,1,23,0.0921,0.1397,0.6595,267,Nami
5,10,26,17207,38048,5544,32,49,2275,1,2,0.1261,0.2787,0.4522,53,Blitzcrank
4,3,10,12069,9887,1531,49,21,1320,1,82,0.1524,0.1248,1.2207,777,Yone
2,4,39,11110,28891,14401,28,76,2404,1,33,0.0770,0.2003,0.3845,26,Zilean
8,2,11,18040,13062,10566,2,28,1427,1,7,0.2107,0.1526,1.3811,235,Senna
6,0,2,9761,6450,829,86,6,989,1,82,0.1645,0.1087,1.5133,777,Yone
6,1,0,5791,5806,615,23,15,1004,1,8,0.0961,0.0964,0.9974,101,Xerath
1,3,6,2855,6489,5091,6,24,1119,1,24,0.0425,0.0966,0.4400,16,Soraka
1,1,10,5368,5727,5154,8,28,1252,1,23,0.0715,0.0762,0.9373,267,Nami
3,6,27,15211,21580,12901,13,75,2179,1,37,0.1163,0.1651,0.7049,37,Sona
12,7,5,17382,20423,3101,54,40,1952,1,82,0.1484,0.1744,0.8511,777,Yone
6,13,8,29488,30312,1839,25,86,2437,1,22,0.2017,0.2073,0.9728,63,Brand
1,3,10,8269,9961,2771,8,16,943,1,20,0.1461,0.1761,0.8301,50,Swain
7,4,9,18196,18600,7425,42,40,1530,1,20,0.1982,0.2026,0.9783,50,Swain
6,5,14,10200,15917,3422,26,46,1611,1,5,0.1055,0.1647,0.6408,555,Pyke
0,3,1,2906,5662,266,23,31,1154,1,12,0.0420,0.0818,0.5132,117,Lulu
2,5,14,5406,21077,3175,12,38,1804,1,2,0.0499,0.1947,0.2565,53,Blitzcrank
2,3,23,6977,19693,13425,28,73,2019,1,13,0.0576,0.1626,0.3543,12,Alistar
2,13,19,25597,35563,1753,45,51,2499,1,17,0.1707,0.2372,0.7198,143,Zyra
5,2,8,10379,11797,3561,14,12,959,1,20,0.1804,0.2050,0.8798,50,Swain
3,12,12,8542,44708,3684,42,70,2644,1,12,0.0538,0.2818,0.1911,117,Lulu
4,3,15,11455,13917,2098,35,32,1330,1,4,0.1435,0.1744,0.8231,111,Nautilus
0,11,8,9044,19225,4299,29,35,1638,1,7,0.0920,0.1956,0.4704,235,Senna
7,10,8,12945,27530,4236,35,57,2199,1,5,0.0981,0.2087,0.4702,555,Pyke
1,3,10,4387,9324,950,21,18,962,1,11,0.0760,0.1615,0.4705,89,Leona
1,0,5,4714,3450,0,10,16,918,1,21,0.0856,0.0626,1.3664,518,Neeko
3,6,32,9929,13447,11218,5,59,2247,1,9,0.0736,0.0997,0.7384,350,Yuumi
0,6,9,4888,13326,1677,7,53,1465,1,32,0.0556,0.1516,0.3668,147,Seraphine
2,11,14,17122,28285,4777,94,56,2421,1,18,0.1179,0.1947,0.6053,22,Ashe
3,7,8,9214,14035,1423,15,63,1631,1,14,0.0942,0.1434,0.6565,25,Morgana
3,9,27,14757,21808,1104,25,93,2296,1,3,0.1071,0.1583,0.6767,99,Lux
0,3,13,8403,17394,2306,20,54,1720,1,14,0.0814,0.1685,0.4831,25,Morgana
0,3,20,3939,13195,11348,24,50,1644,1,16,0.0399,0.1338,0.2985,902,Milio
2,1,15,7952,3533,3429,10,51,1510,1,9,0.0878,0.0390,2.2508,350,Yuumi
1,1,11,6641,21501,11160,46,73,2069,1,15,0.0535,0.1732,0.3089,57,Maokai
7,8,2,19271,18810,2327,47,76,1607,1,22,0.1999,0.1951,1.0245,63,Brand
6,6,16,33749,23331,1983,63,100,2330,1,8,0.2414,0.1669,1.4465,101,Xerath
8,7,13,21903,19254,8135,32,48,1607,1,7,0.2272,0.1997,1.1376,235,Senna
2,6,11,16623,15993,0,34,27,1445,1,22,0.1917,0.1845,1.0394,63,Brand
3,4,19,9873,16241,1861,39,55,1608,1,4,0.1023,0.1683,0.6079,111,Nautilus
5,5,19,23122,15235,1362,57,62,1639,1,8,0.2351,0.1549,1.5177,101,Xerath
1,1,8,3788,4400,396,15,14,647,1,4,0.0976,0.1133,0.8609,111,Nautilus
3,5,9,15801,12041,598,26,40,1347,1,34,0.1955,0.1490,1.3123,161,Velkoz
2,11,17,10695,25406,815,25,56,1980,1,2,0.0900,0.2139,0.4210,53,Blitzcrank
1,7,16,20007,15618,220,33,58,1605,1,111,0.2078,0.1622,1.2810,90,Malzahar
5,6,13,21936,16643,1320,69,33,1793,1,10,0.2039,0.1547,1.3180,43,Karma
2,13,9,13703,35002,627,55,87,2313,1,41,0.0987,0.2522,0.3915,54,Malphite
4,6,23,19481,29916,4608,28,91,2206,1,11,0.1472,0.2260,0.6512,89,Leona
3,5,16,12265,23137,2046,56,124,2593,1,1,0.0788,0.1487,0.5301,412,Thresh
6,2,14,17258,25174,4945,63,82,2110,1,11,0.1363,0.1988,0.6855,89,Leona
1,9,32,6098,19053,14867,17,78,1836,1,16,0.0554,0.1730,0.3201,902,Milio
1,4,12,15950,14037,8344,36,74,1776,1,7,0.1497,0.1317,1.1363,235,Senna
0,1,6,2784,8777,756,25,26,1004,1,4,0.0462,0.1457,0.3172,111,Nautilus
8,2,12,12771,9639,255,40,28,1140,1,21,0.1867,0.1409,1.3249,518,Neeko
1,3,16,10730,25166,8059,42,84,1873,1,15,0.0955,0.2239,0.4264,57,Maokai
1,4,10,7919,10217,3017,34,47,1603,1,14,0.0823,0.1062,0.7751,25,Morgana
1,8,18,8107,32234,2057,29,96,2417,1,19,0.0559,0.2223,0.2515,526,Rell
9,8,23,44264,25489,4144,34,70,2029,1,46,0.3636,0.2094,1.7366,17,Teemo
1,5,4,4687,16303,1632,45,59,1884,1,32,0.0415,0.1442,0.2875,147,Seraphine
3,2,13,16114,10609,2386,35,42,1307,1,17,0.2055,0.1353,1.5189,143,Zyra
6,4,19,18873,34969,9517,35,102,2258,1,11,0.1393,0.2581,0.5397,89,Leona
5,5,5,22791,13560,625,56,45,1382,1,22,0.2749,0.1635,1.6808,63,Brand
12,6,18,31110,19064,2564,30,25,1637,1,27,0.3167,0.1941,1.6319,80,Pantheon
0,0,1,341,365,0,0,0,105,1,53,0.0541,0.0579,0.9342,81,Ezreal
6,9,28,28065,25994,2025,45,104,2353,1,3,0.1988,0.1841,1.0797,99,Lux
6,10,15,34070,23455,1392,62,77,2095,1,3,0.2710,0.1866,1.4526,99,Lux
3,3,9,8297,8548,989,28,46,1215,1,3,0.1138,0.1173,0.9706,99,Lux
2,5,25,13245,30349,17845,16,26,2257,1,13,0.0978,0.2241,0.4364,12,Alistar
2,7,11,9011,24873,1033,26,85,2112,1,49,0.0711,0.1963,0.3623,98,Shen
1,4,17,4123,14677,1838,19,48,1677,1,12,0.0410,0.1459,0.2809,117,Lulu
6,1,11,10048,6498,606,27,9,965,1,3,0.1735,0.1122,1.5463,99,Lux
2,7,18,23978,16930,2975,68,57,2001,1,3,0.1997,0.1410,1.4163,99,Lux
4,5,10,5557,15220,7261,32,51,1446,1,51,0.0641,0.1754,0.3651,44,Taric
7,8,16,30717,30483,2235,63,77,2634,1,38,0.1944,0.1929,1.0077,21,MissFortune
1,8,11,15913,22787,1335,67,92,2250,1,38,0.1179,0.1688,0.6983,21,MissFortune
2,4,14,23997,15252,1783,66,70,1875,1,38,0.2133,0.1356,1.5734,21,MissFortune
3,4,9,12025,9630,1333,43,36,1262,1,61,0.1588,0.1272,1.2487,29,Twitch
0,2,12,8137,7762,2289,36,45,1434,1,14,0.0946,0.0902,1.0483,25,Morgana
5,6,11,21042,17324,1685,89,59,1662,1,34,0.2110,0.1737,1.2146,161,Velkoz
3,3,21,22331,8878,166,30,74,1457,1,3,0.2554,0.1016,2.5153,99,Lux
2,2,12,8384,10956,1743,28,54,1405,1,12,0.0995,0.1300,0.7652,117,Lulu
5,3,8,17143,11011,1329,28,30,1307,1,21,0.2186,0.1404,1.5569,518,Neeko
0,3,23,8644,13814,5373,31,33,1351,1,6,0.1066,0.1704,0.6257,497,Rakan
2,7,6,9611,15990,1790,32,46,1606,1,21,0.0997,0.1659,0.6011,518,Neeko
0,0,0,0,94,0,0,0,113,1,2,0.0000,0.0139,0.0000,53,Blitzcrank
0,0,0,0,254,0,0,0,120,1,2,0.0000,0.0353,0.0000,53,Blitzcrank
7,4,12,17176,9262,357,14,14,1131,1,18,0.2531,0.1365,1.8545,22,Ashe
1,2,12,11663,10223,1783,12,41,1213,1,18,0.1603,0.1405,1.1409,22,Ashe
2,2,15,8338,9590,663,22,21,1020,1,2,0.1362,0.1567,0.8694,53,Blitzcrank
0,4,2,2721,14261,1372,16,10,1852,1,2,0.0245,0.1283,0.1908,53,Blitzcrank
0,5,7,3622,15360,4535,28,42,1373,1,13,0.0440,0.1865,0.2358,12,Alistar
2,1,9,7215,5908,652,10,25,934,1,65,0.1287,0.1054,1.2212,134,Syndra
2,2,9,7380,6028,1605,12,18,1109,1,14,0.1109,0.0906,1.2243,25,Morgana
10,7,14,17878,23837,16585,33,46,2063,1,7,0.1444,0.1926,0.7500,235,Senna
2,5,20,10590,21493,4566,33,26,1740,1,43,0.1014,0.2059,0.4927,32,Amumu
3,5,17,21586,12212,10949,28,76,1686,1,7,0.2134,0.1207,1.7676,235,Senna
2,13,19,7043,29965,2040,25,40,1997,1,1,0.0588,0.2501,0.2350,412,Thresh
1,6,24,6934,17950,4004,35,58,1699,1,31,0.0680,0.1761,0.3863,888,Renata
0,1,1,283,1064,19,6,0,251,1,5,0.0188,0.0707,0.2660,555,Pyke
1,5,34,8940,10914,2167,33,49,1675,1,12,0.0890,0.1086,0.8191,117,Lulu
13,5,14,26122,23376,6528,49,49,1500,1,36,0.2902,0.2597,1.1175,517,Sylas
0,0,0,1332,1210,0,16,1,316,1,35,0.0703,0.0638,1.1008,74,Heimerdinger
4,2,9,5406,12008,1925,22,27,1105,1,1,0.0815,0.1811,0.4502,412,Thresh
7,5,7,17253,29537,12208,44,69,1687,1,80,0.1705,0.2918,0.5841,48,Trundle
0,1,1,795,2531,12,14,4,433,1,50,0.0306,0.0974,0.3141,875,Sett
2,1,6,5281,9219,1508,23,16,921,1,47,0.0956,0.1668,0.5728,78,Poppy
3,4,8,7326,11189,5262,18,56,1564,1,23,0.0781,0.1192,0.6548,267,Nami
8,2,8,19402,9693,857,60,35,1555,1,8,0.2080,0.1039,2.0017,101,Xerath
1,6,15,7150,15460,9059,17,52,1785,1,32,0.0668,0.1444,0.4625,147,Seraphine
3,1,3,3610,4455,212,30,18,794,1,50,0.0758,0.0935,0.8103,875,Sett
3,1,3,7192,3043,0,23,16,932,1,3,0.1286,0.0544,2.3635,99,Lux
9,3,13,27375,12126,344,38,46,1771,1,34,0.2576,0.1141,2.2575,161,Velkoz
7,8,12,13840,21823,2323,28,61,2088,1,25,0.1105,0.1742,0.6342,35,Shaco
3,14,26,17852,34563,990,33,60,2143,1,43,0.1388,0.2688,0.5165,32,Amumu
2,3,14,6008,16100,5243,25,46,1387,1,13,0.0722,0.1935,0.3732,12,Alistar
1,6,10,11407,17476,1535,27,45,1662,1,57,0.1144,0.1753,0.6527,3,Galio
6,5,21,19749,12029,641,32,71,1804,1,3,0.1825,0.1111,1.6418,99,Lux
7,5,12,12140,16330,4088,30,57,1573,1,5,0.1286,0.1730,0.7434,555,Pyke
1,3,9,12380,8327,461,24,39,1429,1,34,0.1444,0.0971,1.4867,161,Velkoz
2,1,7,5220,6386,240,13,13,946,1,11,0.0920,0.1125,0.8174,89,Leona
